Policy_ID,claim_time_diff,incident_state,previous_claim_made,incident_hour_of_the_day,Claim_Amount,Incident_Type,Collision_Type,Incident_Severity,authorities_contacted,number_of_vehicles_involved,number_of_witnesses,property_damage,police_report_filed,injury_claim,property_claim,vehicle_claim,vehicle_age,car_model,bodyily_injuries,False_Flag,Driving Under Influence,Others,Traffic Violations,population,density,Age_of_Policyholder,Earned_Premium,Policy_Age,Insured_Gender,Policy_Deductible,Insured_Education,Insured_Relation,Insured_Occupation,Insured_Hobbies
26909,10,0.0073,1,22,309,Vehicle Theft,Front,Trivial,Police,1,3,0,0,60,37,232,1,Accura MDX,1,0,2,0,0,6033,47.2,27,36151,9,Male,500,College,Self,Unknown,No Info
26909,3,0.0073,1,4,1551,Vehicle Theft,Front,Minor,Unknown,3,1,0,1,222,206,1131,8,BMW X6,0,0,2,0,0,6033,47.2,27,36151,9,Male,500,College,Self,Unknown,No Info
26910,4,0.0058,0,12,2031,Single vehicles,Side,Trivial,Police,1,1,0,Unknown,245,261,1548,4,Chevrolet Tahoe,0,0,2,1,2,25707,1223.0,34,51547,5,Male,1000,High School,Self,Clerical,basketball
26910,5,0.0073,1,7,215,Vehicle Theft,Front,Major,Unknown,1,0,0,0,54,27,158,6,Mercedes E400,0,0,2,1,2,117,1.1,34,51547,5,Male,1000,High School,Self,Clerical,basketball
26910,1,0.0073,1,18,39282,Vehicle Theft,Front,Total Loss,Police,4,1,1,Unknown,4089,4218,31010,11,Toyota Highlander,0,1,2,1,2,117,1.1,34,51547,5,Male,1000,High School,Self,Clerical,basketball
26910,4,0.00545,1,16,4546,Single vehicles,Side,Minor,Unknown,1,0,1,0,654,530,3391,15,Honda CRV,0,0,2,1,2,5851,864.6,34,51547,5,Male,1000,High School,Self,Clerical,basketball
26910,2,0.00745,1,17,2097,Single vehicles,Rear,Minor,Other,1,0,0,1,299,217,1601,3,Toyota Camry,0,0,2,1,2,4639,51.8,34,51547,5,Male,1000,High School,Self,Clerical,basketball
26910,6,0.0067,1,3,69,Single vehicles,Rear,Trivial,Unknown,1,1,0,0,30,7,54,6,Jeep Wrangler,0,0,2,1,2,2142,0.6,34,51547,5,Male,1000,High School,Self,Clerical,basketball
26910,7,0.0077,1,2,9949,Multiple vehicles,Rear,Major,Fire Brigade,2,0,1,0,1075,1299,7598,7,BMW X6,0,1,2,1,2,1056,28.8,34,51547,5,Male,1000,High School,Self,Clerical,basketball
26910,10,0.00735,1,8,60,Single vehicles,Side,Trivial,Police,2,0,0,Unknown,35,8,45,2,Saab 95,0,0,2,1,2,3184,16.5,34,51547,5,Male,1000,High School,Self,Clerical,basketball
26911,2,0.00745,0,19,643,Single vehicles,Side,Major,Unknown,1,0,1,0,102,84,490,1,Mercedes ML350,0,0,1,1,1,32496,701.0,42,20155,6,Male,1000,Associate,Self,IT Services,cross-fit
26911,6,0.00745,1,20,5410,Multiple vehicles,Front,Trivial,Unknown,1,2,0,0,746,747,3947,14,Accura RSX,0,1,1,1,1,32496,701.0,42,20155,6,Male,1000,Associate,Self,IT Services,cross-fit
26911,1,0.00495,1,20,15513,Multiple vehicles,Side,Total Loss,Fire Brigade,4,0,1,0,1745,1725,12059,5,Suburu Impreza,0,0,1,1,1,15,2.1,42,20155,6,Male,1000,Associate,Self,IT Services,cross-fit
26912,1,0.00705,0,12,10064,Multiple vehicles,Unknown,Total Loss,Ambulance,4,0,0,1,1302,1238,7547,6,Toyota Camry,0,1,1,0,2,1016,13.8,32,36047,7,Male,500,Unknown,Spouse,Unknown,No Info
26912,7,0.00495,1,9,324,Vehicle Theft,Unknown,Minor,Other,2,3,0,1,63,44,238,0,Saab 95,0,0,1,0,2,229,26.8,32,36047,7,Male,500,Unknown,Spouse,Unknown,No Info
26912,9,0.00705,1,5,29899,Multiple vehicles,Front,Total Loss,Other,2,3,1,0,3773,3985,22174,14,Audi A5,0,1,1,0,2,1016,13.8,32,36047,7,Male,500,Unknown,Spouse,Unknown,No Info
26912,3,0.00795,1,23,85,Parked Car,Side,Minor,Other,2,1,0,0,32,9,67,1,Saab 92x,0,0,1,0,2,36539,1020.1,32,36047,7,Male,500,Unknown,Spouse,Unknown,No Info
26913,2,0.009000000000000001,0,11,4315,Single vehicles,Rear,Minor,Other,1,1,0,0,502,509,3318,6,Mercedes C300,0,0,2,1,2,12914,1517.0,31,45859,6,Male,500,PhD,Spouse,Finance,No Info
26913,8,0.008,1,21,5333,Vehicle Theft,Front,Total Loss,Unknown,2,0,0,0,574,645,4120,9,Toyota Corolla,0,1,2,1,2,907,5.8,31,45859,6,Male,500,PhD,Spouse,Finance,No Info
26913,3,0.008,1,6,13354,Multiple vehicles,Front,Total Loss,Police,2,1,1,0,1570,1773,10042,7,Suburu Legacy,0,0,2,1,2,907,5.8,31,45859,6,Male,500,PhD,Spouse,Finance,No Info
26913,7,0.008,1,13,5694,Multiple vehicles,Front,Total Loss,Police,1,1,0,0,630,709,4385,15,Nissan Pathfinder,0,1,2,1,2,907,5.8,31,45859,6,Male,500,PhD,Spouse,Finance,No Info
26913,9,0.0077,1,10,20832,Multiple vehicles,Front,Total Loss,Unknown,4,1,0,0,2612,2424,15812,6,Toyota Highlander,0,1,2,1,2,47450,2290.0,31,45859,6,Male,500,PhD,Spouse,Finance,No Info
26914,4,0.00545,0,20,71,Vehicle Theft,Unknown,Trivial,Unknown,2,2,0,Unknown,33,9,52,11,Ford Escape,0,0,1,3,1,6604,144.1,37,40031,5,Male,500,Unknown,Self,Others,dancing
26914,8,0.00655,1,14,3673,Single vehicles,Side,Minor,Unknown,1,0,0,0,416,383,2884,5,Accura TL,0,0,1,3,1,2431,17.4,37,40031,5,Male,500,Unknown,Self,Others,dancing
26914,1,0.00545,1,23,19830,Vehicle Theft,Side,Total Loss,Police,4,1,1,0,2565,2343,14951,8,Saab 93,0,1,1,3,1,6604,144.1,37,40031,5,Male,500,Unknown,Self,Others,dancing
26914,10,0.0066,1,13,22062,Vehicle Theft,Front,Total Loss,Ambulance,1,2,1,1,2385,2584,17106,3,Chevrolet Silverado,0,1,1,3,1,3765,7.4,37,40031,5,Male,500,Unknown,Self,Others,dancing
26915,1,0.00795,0,8,38177,Vehicle Theft,Rear,Total Loss,Police,2,2,0,0,4791,4137,29270,10,BMW 3 Series,0,1,1,1,1,2963,36.6,24,35593,6,Female,500,High School,Children,"Factory, heavy industry",No Info
26915,8,0.00795,1,14,218,Single vehicles,Side,Trivial,Unknown,3,0,0,Unknown,30,23,169,0,Toyota Corolla,0,0,1,1,1,2963,36.6,24,35593,6,Female,500,High School,Children,"Factory, heavy industry",No Info
26915,2,0.0077,1,22,525,Vehicle Theft,Side,Major,Other,1,2,0,Unknown,105,53,401,5,Suburu Legacy,0,0,1,1,1,1056,28.8,24,35593,6,Female,500,High School,Children,"Factory, heavy industry",No Info
26915,6,0.0071,1,18,1656,Vehicle Theft,Front,Minor,Unknown,2,2,0,0,198,177,1299,3,Accura TL,1,0,1,1,1,1515,18.2,24,35593,6,Female,500,High School,Children,"Factory, heavy industry",No Info
26916,9,0.00805,0,8,11492,Multiple vehicles,Rear,Total Loss,Other,1,1,0,1,1324,1595,8594,12,Toyota Corolla,1,1,1,0,0,22475,125.1,57,14354,11,Male,500,High School,Self,Sales,exercise
26916,2,0.0073,1,1,3437,Single vehicles,Side,Minor,Police,1,2,0,Unknown,490,480,2476,0,Unknown,0,0,1,0,0,222,2.5,57,14354,11,Male,500,High School,Self,Sales,exercise
26917,9,0.00735,0,22,78,Vehicle Theft,Side,Minor,Ambulance,2,0,0,1,20,9,59,11,Chevrolet Malibu,0,0,3,3,1,2437,18.3,41,84985,1,Male,1000,Unknown,Self,Finance,polo
26917,5,0.00745,1,14,3830,Vehicle Theft,Side,Minor,Other,1,2,0,0,441,516,2893,8,Saab 93,0,0,3,3,1,54059,1707.2,41,84985,1,Male,1000,Unknown,Self,Finance,polo
26917,6,0.00745,1,13,19637,Multiple vehicles,Front,Total Loss,Police,2,0,1,Unknown,2062,2316,15293,5,Accura RSX,0,1,3,3,1,14302,420.3,41,84985,1,Male,1000,Unknown,Self,Finance,polo
26917,2,0.0058,1,10,799,Single vehicles,Side,Minor,Unknown,2,2,1,Unknown,122,101,611,3,Audi A5,1,0,3,3,1,2213,172.3,41,84985,1,Male,1000,Unknown,Self,Finance,polo
26917,6,0.00745,1,8,50333,Multiple vehicles,Unknown,Total Loss,Fire Brigade,4,0,1,Unknown,5958,6855,37531,3,Suburu Impreza,1,0,3,3,1,54059,1707.2,41,84985,1,Male,1000,Unknown,Self,Finance,polo
26917,10,0.009000000000000001,1,14,18807,Multiple vehicles,Rear,Total Loss,Other,4,0,0,1,2237,2504,14100,11,Ford Escape,1,1,3,3,1,2347,37.4,41,84985,1,Male,1000,Unknown,Self,Finance,polo
26918,1,0.00635,0,7,16505,Multiple vehicles,Rear,Major,Police,4,0,1,1,2185,2076,12253,7,Audi A5,0,1,3,1,2,46,110.9,41,84252,4,Male,500,High School,Self,Clerical,movies
26918,7,0.0081,1,20,66098,Multiple vehicles,Side,Total Loss,Other,3,1,1,1,7326,6866,51931,6,Nissan Ultima,0,1,3,1,2,4082,112.0,41,84252,4,Male,500,High School,Self,Clerical,movies
26918,5,0.0066,1,3,90,Single vehicles,Rear,Minor,Other,3,3,1,Unknown,15,12,68,10,BMW 3 Series,0,0,3,1,2,1993,11.8,41,84252,4,Male,500,High School,Self,Clerical,movies
26918,3,0.00775,1,13,973,Single vehicles,Rear,Minor,Fire Brigade,2,0,0,0,133,123,726,12,Dodge RAM,0,0,3,1,2,1541,12.2,41,84252,4,Male,500,High School,Self,Clerical,movies
26918,5,0.0066,1,15,13224,Multiple vehicles,Unknown,Total Loss,Other,4,0,1,0,1641,1334,10264,14,Volkswagen Jetta,0,0,3,1,2,1993,11.8,41,84252,4,Male,500,High School,Self,Clerical,movies
26919,8,0.00545,0,14,92385,Multiple vehicles,Side,Total Loss,Fire Brigade,2,1,0,Unknown,11914,12260,68229,2,Ford Escape,0,1,1,2,3,2217,407.7,35,185200,2,Male,500,Masters,Self,Unknown,cross-fit
26919,5,0.008,1,5,72,Single vehicles,Side,Minor,Other,1,0,0,1,27,8,55,15,BMW X5,0,0,1,2,3,54680,537.0,35,185200,2,Male,500,Masters,Self,Unknown,cross-fit
26919,8,0.008,1,14,504,Single vehicles,Side,Minor,Other,1,2,0,Unknown,86,58,381,2,Chevrolet Malibu,0,0,1,2,3,54680,537.0,35,185200,2,Male,500,Masters,Self,Unknown,cross-fit
26919,4,0.008,1,23,41381,Multiple vehicles,Front,Total Loss,Other,3,0,1,1,5794,5065,30556,0,Nissan Ultima,0,1,1,2,3,54680,537.0,35,185200,2,Male,500,Masters,Self,Unknown,cross-fit
26919,5,0.008,1,22,6463,Single vehicles,Side,Major,Other,1,1,0,0,720,847,4923,14,BMW X6,1,1,1,2,3,54680,537.0,35,185200,2,Male,500,Masters,Self,Unknown,cross-fit
26919,7,0.008,1,16,1919,Vehicle Theft,Side,Minor,Unknown,1,0,0,0,248,268,1417,8,Toyota Camry,0,0,1,2,3,54680,537.0,35,185200,2,Male,500,Masters,Self,Unknown,cross-fit
26919,4,0.0068,1,14,352,Single vehicles,Side,Minor,Ambulance,1,0,0,1,76,41,268,3,BMW X6,0,0,1,2,3,16,6.9,35,185200,2,Male,500,Masters,Self,Unknown,cross-fit
26919,2,0.008,1,3,247,Vehicle Theft,Side,Trivial,Other,1,2,0,Unknown,42,31,182,7,Jeep Grand Cherokee,0,0,1,2,3,54680,537.0,35,185200,2,Male,500,Masters,Self,Unknown,cross-fit
26919,10,0.008,1,15,76169,Vehicle Theft,Front,Major,Ambulance,4,2,1,Unknown,9461,8232,58499,9,Saab 95,0,1,1,2,3,54680,537.0,35,185200,2,Male,500,Masters,Self,Unknown,cross-fit
26919,6,0.008,1,14,451,Single vehicles,Unknown,Minor,Fire Brigade,1,1,0,Unknown,60,51,352,7,Dodge Neon,0,0,1,2,3,54680,537.0,35,185200,2,Male,500,Masters,Self,Unknown,cross-fit
26919,1,0.0056,1,17,446,Single vehicles,Side,Minor,Unknown,3,0,0,0,69,56,340,15,Mercedes C300,0,0,1,2,3,1903,6.2,35,185200,2,Male,500,Masters,Self,Unknown,cross-fit
26920,1,0.00705,0,0,316,Single vehicles,Rear,Minor,Fire Brigade,3,3,0,0,66,43,232,8,BMW X5,0,0,1,1,2,1352,4.9,30,52349,6,Male,500,High School,Self,Armed Forces,yachting
26920,8,0.00725,1,7,19804,Multiple vehicles,Front,Total Loss,Ambulance,3,0,0,0,2590,2572,14664,10,Saab 95,0,1,1,1,2,13055,25.1,30,52349,6,Male,500,High School,Self,Armed Forces,yachting
26920,3,0.00705,1,8,13526,Multiple vehicles,Front,Total Loss,Police,4,0,1,1,1597,1822,10126,11,BMW X5,0,0,1,1,2,1352,4.9,30,52349,6,Male,500,High School,Self,Armed Forces,yachting
26920,3,0.00705,1,19,24462,Multiple vehicles,Front,Major,Police,4,2,1,Unknown,3276,2779,18437,3,BMW X5,0,0,1,1,2,1352,4.9,30,52349,6,Male,500,High School,Self,Armed Forces,yachting
26921,4,0.0081,0,14,1961,Parked Car,Side,Minor,Police,1,1,0,1,287,244,1450,15,Audi A3,0,0,3,1,0,7279,55.1,44,62172,5,Unknown,1000,High School,Spouse,Armed Forces,dancing
26921,4,0.0081,1,23,18091,Multiple vehicles,Side,Total Loss,Other,4,1,0,0,2230,2506,13371,6,BMW X5,0,1,3,1,0,7279,55.1,44,62172,5,Unknown,1000,High School,Spouse,Armed Forces,dancing
26921,9,0.0081,1,8,8033,Multiple vehicles,Side,Major,Police,2,2,1,1,929,930,6198,6,Suburu Impreza,0,1,3,1,0,7279,55.1,44,62172,5,Unknown,1000,High School,Spouse,Armed Forces,dancing
26921,7,0.0081,1,18,20186,Multiple vehicles,Front,Major,Unknown,2,0,0,Unknown,2387,2189,15632,3,Nissan Ultima,0,1,3,1,0,7279,55.1,44,62172,5,Unknown,1000,High School,Spouse,Armed Forces,dancing
26921,3,0.0081,1,5,666,Single vehicles,Side,Trivial,Unknown,1,1,1,Unknown,95,68,514,15,Dodge RAM,0,0,3,1,0,7279,55.1,44,62172,5,Unknown,1000,High School,Spouse,Armed Forces,dancing
26921,1,0.0081,1,6,5069,Single vehicles,Unknown,Total Loss,Ambulance,3,0,1,Unknown,706,639,3733,1,BMW M5,0,1,3,1,0,7279,55.1,44,62172,5,Unknown,1000,High School,Spouse,Armed Forces,dancing
26921,2,0.006999999999999999,1,13,11864,Multiple vehicles,Side,Major,Police,4,2,0,0,1470,1530,8898,7,Suburu Forrestor,0,1,3,1,0,1089,12.0,44,62172,5,Unknown,1000,High School,Spouse,Armed Forces,dancing
26921,8,0.00635,1,1,1899,Single vehicles,Side,Trivial,Other,1,2,0,0,256,211,1443,9,Ford F150,0,0,3,1,0,0,0.0,44,62172,5,Unknown,1000,High School,Spouse,Armed Forces,dancing
26922,6,0.00735,0,10,452,Vehicle Theft,Front,Minor,Other,1,2,0,0,64,49,344,12,Dodge RAM,0,0,1,1,1,1190,23.3,29,26416,7,Male,500,Masters,Self,Finance,dancing
26922,4,0.0066,1,4,23675,Vehicle Theft,Rear,Total Loss,Police,4,0,1,0,2795,2726,18185,2,Saab 95,0,0,1,1,1,59191,660.0,29,26416,7,Male,500,Masters,Self,Finance,dancing
26922,7,0.005,1,9,2429,Single vehicles,Side,Trivial,Unknown,1,2,0,1,282,261,1903,11,Saab 95,1,0,1,1,1,52117,14096.5,29,26416,7,Male,500,Masters,Self,Finance,dancing
26922,4,0.00545,1,7,390,Vehicle Theft,Rear,Minor,Other,1,1,0,1,64,50,297,3,Suburu Legacy,0,0,1,1,1,2293,582.6,29,26416,7,Male,500,Masters,Self,Finance,dancing
26923,9,0.00675,0,0,609,Single vehicles,Rear,Minor,Fire Brigade,2,0,0,Unknown,111,62,471,9,Dodge RAM,0,0,0,1,2,671,5.1,31,49562,6,Male,500,Unknown,Self,Others,polo
26923,3,0.00645,1,11,6821,Vehicle Theft,Front,Major,Other,1,2,0,1,861,885,5081,10,Audi A5,0,0,0,1,2,2561,76.2,31,49562,6,Male,500,Unknown,Self,Others,polo
26923,4,0.00645,1,1,1244,Vehicle Theft,Side,Minor,Unknown,1,0,1,1,154,158,960,15,Chevrolet Silverado,0,0,0,1,2,2561,76.2,31,49562,6,Male,500,Unknown,Self,Others,polo
26923,2,0.0059,1,4,44258,Multiple vehicles,Side,Total Loss,Ambulance,4,0,1,0,5378,5542,33343,7,Accura MDX,0,1,0,1,2,0,0.0,31,49562,6,Male,500,Unknown,Self,Others,polo
26923,4,0.00655,1,9,100,Vehicle Theft,Side,Minor,Unknown,1,0,1,0,40,10,78,7,Accura MDX,0,0,0,1,2,0,0.0,31,49562,6,Male,500,Unknown,Self,Others,polo
26924,8,0.006999999999999999,0,15,24974,Multiple vehicles,Front,Total Loss,Other,4,0,1,0,3136,3096,18753,12,Suburu Legacy,0,1,0,2,1,263,89.0,35,42597,5,Male,1000,College,Self,Others,No Info
26924,10,0.008,1,16,14280,Multiple vehicles,Front,Total Loss,Unknown,4,0,0,Unknown,1620,1946,10743,14,BMW M5,0,0,0,2,1,2926,23.2,35,42597,5,Male,1000,College,Self,Others,No Info
26924,10,0.006999999999999999,1,8,90,Single vehicles,Rear,Trivial,Other,3,2,0,0,21,10,68,1,Saab 95,0,0,0,2,1,263,89.0,35,42597,5,Male,1000,College,Self,Others,No Info
26924,7,0.00735,1,19,219,Vehicle Theft,Rear,Minor,Other,1,0,1,0,55,23,170,11,Nissan Pathfinder,0,0,0,2,1,1380,60.6,35,42597,5,Male,1000,College,Self,Others,No Info
26924,1,0.0073,1,1,2646,Multiple vehicles,Side,Minor,Other,4,0,0,0,380,267,2034,9,Unknown,0,0,0,2,1,6119,6.9,35,42597,5,Male,1000,College,Self,Others,No Info
26924,6,0.0081,1,1,3924,Vehicle Theft,Rear,Minor,Police,4,0,0,0,578,533,2848,14,Suburu Legacy,1,0,0,2,1,15506,18.0,35,42597,5,Male,1000,College,Self,Others,No Info
26924,4,0.006999999999999999,1,1,724,Vehicle Theft,Side,Minor,Ambulance,1,2,0,1,97,76,571,15,Honda CRV,0,0,0,2,1,263,89.0,35,42597,5,Male,1000,College,Self,Others,No Info
26925,3,0.0077,0,0,12608,Multiple vehicles,Unknown,Major,Fire Brigade,2,2,1,0,1719,1664,9259,13,Saab 93,1,1,2,1,2,16503,1804.3,30,58986,7,Male,500,Unknown,Self,"Factory, heavy industry",dancing
26925,5,0.0077,1,2,206,Vehicle Theft,Side,Minor,Unknown,1,2,0,Unknown,40,23,159,15,Saab 93,0,0,2,1,2,16503,1804.3,30,58986,7,Male,500,Unknown,Self,"Factory, heavy industry",dancing
26925,3,0.0077,1,21,3163,Single vehicles,Side,Minor,Unknown,1,1,0,0,340,355,2477,3,Chevrolet Silverado,0,0,2,1,2,16503,1804.3,30,58986,7,Male,500,Unknown,Self,"Factory, heavy industry",dancing
26925,8,0.0077,1,23,43695,Multiple vehicles,Rear,Major,Fire Brigade,4,1,1,Unknown,5086,5993,32642,10,Ford F150,0,1,2,1,2,16503,1804.3,30,58986,7,Male,500,Unknown,Self,"Factory, heavy industry",dancing
26925,8,0.00795,1,17,2853,Single vehicles,Rear,Minor,Unknown,1,2,0,1,319,332,2226,1,Honda Accord,0,0,2,1,2,40434,2335.4,30,58986,7,Male,500,Unknown,Self,"Factory, heavy industry",dancing
26926,7,0.00555,0,15,831,Single vehicles,Rear,Trivial,Other,1,2,0,Unknown,144,96,623,9,Chevrolet Tahoe,1,0,3,1,5,6144,59.6,31,118511,3,Female,1000,Associate,Self,Management,dancing
26926,1,0.0071,1,16,81727,Multiple vehicles,Front,Total Loss,Ambulance,4,0,0,Unknown,9900,9369,62471,9,Nissan Pathfinder,0,1,3,1,5,4011,33.8,31,118511,3,Female,1000,Associate,Self,Management,dancing
26926,5,0.00705,1,7,204,Vehicle Theft,Side,Trivial,Unknown,1,0,0,1,32,26,156,8,Mercedes E400,0,0,3,1,5,3093,10.7,31,118511,3,Female,1000,Associate,Self,Management,dancing
26926,9,0.0073,1,8,43893,Multiple vehicles,Rear,Total Loss,Other,4,1,1,Unknown,4895,4506,34499,5,Ford Escape,0,0,3,1,5,59378,2123.8,31,118511,3,Female,1000,Associate,Self,Management,dancing
26926,10,0.00555,1,11,874,Parked Car,Rear,Minor,Ambulance,1,0,0,Unknown,117,121,659,0,Ford Escape,1,0,3,1,5,6144,59.6,31,118511,3,Female,1000,Associate,Self,Management,dancing
26926,3,0.00555,1,5,233,Vehicle Theft,Rear,Minor,Fire Brigade,3,2,1,Unknown,51,32,170,11,Dodge RAM,0,0,3,1,5,6144,59.6,31,118511,3,Female,1000,Associate,Self,Management,dancing
26926,4,0.0077,1,7,2986,Single vehicles,Rear,Minor,Unknown,3,0,0,0,350,341,2302,10,Jeep Grand Cherokee,0,1,3,1,5,571,32.0,31,118511,3,Female,1000,Associate,Self,Management,dancing
26926,5,0.0083,1,20,2531,Vehicle Theft,Rear,Minor,Unknown,1,0,0,0,294,309,1948,1,Mercedes C300,0,0,3,1,5,16382,313.3,31,118511,3,Female,1000,Associate,Self,Management,dancing
26926,6,0.00555,1,14,7684,Multiple vehicles,Front,Total Loss,Other,2,3,0,Unknown,798,1037,5875,4,Jeep Wrangler,0,1,3,1,5,6144,59.6,31,118511,3,Female,1000,Associate,Self,Management,dancing
26926,9,0.00725,1,0,66,Vehicle Theft,Front,Minor,Fire Brigade,2,0,0,1,38,8,50,10,Dodge Neon,0,0,3,1,5,3825,2.6,31,118511,3,Female,1000,Associate,Self,Management,dancing
26927,8,0.0072,0,11,61503,Vehicle Theft,Side,Total Loss,Police,4,0,1,Unknown,8564,6705,46268,9,Audi A5,1,1,1,3,1,13484,443.4,33,54913,5,Female,500,High School,Self,"Factory, heavy industry",video-games
26928,6,0.0066,0,13,192,Single vehicles,Rear,Minor,Other,1,0,1,0,45,25,142,12,Honda CRV,0,0,2,1,0,203,1.1,41,19810,8,Unknown,1000,High School,Self,Unknown,cross-fit
26928,3,0.0066,1,12,9019,Multiple vehicles,Front,Total Loss,Unknown,1,3,0,Unknown,1266,1127,6653,10,Toyota Camry,1,1,2,1,0,720,2.7,41,19810,8,Unknown,1000,High School,Self,Unknown,cross-fit
26928,4,0.0066,1,9,1210,Single vehicles,Side,Minor,Unknown,1,0,1,1,157,145,913,14,Toyota Highlander,0,0,2,1,0,203,1.1,41,19810,8,Unknown,1000,High School,Self,Unknown,cross-fit
26928,5,0.0066,1,9,2422,Single vehicles,Side,Minor,Other,1,2,0,1,353,271,1825,6,Saab 92x,0,0,2,1,0,203,1.1,41,19810,8,Unknown,1000,High School,Self,Unknown,cross-fit
26928,7,0.0066,1,11,6131,Multiple vehicles,Front,Total Loss,Unknown,1,2,0,Unknown,687,817,4653,0,Audi A3,1,1,2,1,0,203,1.1,41,19810,8,Unknown,1000,High School,Self,Unknown,cross-fit
26928,8,0.00755,1,5,2223,Single vehicles,Side,Minor,Police,1,1,0,0,246,244,1748,15,Chevrolet Malibu,0,0,2,1,0,92,216.3,41,19810,8,Unknown,1000,High School,Self,Unknown,cross-fit
26929,10,0.00675,0,22,77,Multiple vehicles,Rear,Minor,Unknown,2,0,1,0,29,10,59,1,Nissan Pathfinder,0,0,0,1,0,2012,30.6,55,14549,12,Female,500,High School,Self,"Factory, heavy industry",base-jumping
26929,1,0.00615,1,5,333,Vehicle Theft,Front,Minor,Police,1,2,0,Unknown,60,43,252,10,Volkswagen Jetta,0,0,0,1,0,70,1.4,55,14549,12,Female,500,High School,Self,"Factory, heavy industry",base-jumping
26929,10,0.00735,1,12,7373,Multiple vehicles,Front,Total Loss,Ambulance,2,0,0,Unknown,817,981,5603,3,Ford Fusion,1,1,0,1,0,1109,3.5,55,14549,12,Female,500,High School,Self,"Factory, heavy industry",base-jumping
26929,8,0.0063,1,3,7349,Multiple vehicles,Rear,Total Loss,Ambulance,2,0,0,0,863,869,5632,13,Suburu Forrestor,0,1,0,1,0,4603,6.6,55,14549,12,Female,500,High School,Self,"Factory, heavy industry",base-jumping
26930,1,0.00705,0,8,17758,Vehicle Theft,Front,Major,Fire Brigade,4,1,0,0,2057,1930,13788,12,Saab 93,0,1,1,3,3,6266,10.2,28,80813,3,Male,500,High School,Spouse,Clerical,skydiving
26930,9,0.00705,1,8,13346,Multiple vehicles,Front,Major,Police,1,0,0,0,1759,1380,10236,8,Suburu Forrestor,1,1,1,3,3,6266,10.2,28,80813,3,Male,500,High School,Spouse,Clerical,skydiving
26930,10,0.00805,1,16,104,Vehicle Theft,Side,Trivial,Other,2,1,1,0,43,14,79,0,Mercedes C300,0,0,1,3,3,29110,1846.6,28,80813,3,Male,500,High School,Spouse,Clerical,skydiving
26930,2,0.00495,1,4,55945,Multiple vehicles,Front,Total Loss,Police,4,1,1,0,5828,6676,43446,15,Honda Accord,1,1,1,3,3,1036,2.0,28,80813,3,Male,500,High School,Spouse,Clerical,skydiving
26930,4,0.00705,1,20,222,Vehicle Theft,Rear,Minor,Other,3,0,1,1,36,30,169,6,Toyota Highlander,1,0,1,3,3,6266,10.2,28,80813,3,Male,500,High School,Spouse,Clerical,skydiving
26930,2,0.00655,1,16,774,Multiple vehicles,Rear,Minor,Other,3,2,0,0,110,81,594,11,Suburu Forrestor,0,0,1,3,3,3256,23.4,28,80813,3,Male,500,High School,Spouse,Clerical,skydiving
26930,5,0.00705,1,20,8019,Multiple vehicles,Rear,Total Loss,Other,3,1,1,Unknown,831,1020,6188,12,BMW M5,0,1,1,3,3,94,1.6,28,80813,3,Male,500,High School,Spouse,Clerical,skydiving
26931,2,0.00635,0,15,330,Vehicle Theft,Side,Minor,Police,1,0,0,1,64,43,254,1,Nissan Pathfinder,0,0,6,1,2,1842,38.1,34,77186,1,Male,500,Associate,Self,Unknown,cross-fit
26931,3,0.006999999999999999,1,19,48411,Multiple vehicles,Front,Major,Police,4,3,1,Unknown,5569,6417,36449,11,Toyota Highlander,0,1,6,1,2,480,7.8,34,77186,1,Male,500,Associate,Self,Unknown,cross-fit
26931,7,0.0058,1,3,1522,Single vehicles,Rear,Minor,Other,4,0,1,1,203,207,1134,4,Mercedes C300,1,0,6,1,2,4926,13.7,34,77186,1,Male,500,Associate,Self,Unknown,cross-fit
26931,9,0.006999999999999999,1,6,15088,Multiple vehicles,Front,Total Loss,Other,3,0,1,0,1913,1679,11527,13,Honda CRV,1,1,6,1,2,480,7.8,34,77186,1,Male,500,Associate,Self,Unknown,cross-fit
26931,9,0.00795,1,22,11926,Multiple vehicles,Front,Total Loss,Other,4,1,0,Unknown,1229,1350,9380,13,Toyota Camry,1,1,6,1,2,2766,2.3,34,77186,1,Male,500,Associate,Self,Unknown,cross-fit
26931,3,0.0067,1,4,100,Single vehicles,Rear,Minor,Unknown,1,2,0,0,20,13,76,8,Nissan Ultima,0,0,6,1,2,15562,38.0,34,77186,1,Male,500,Associate,Self,Unknown,cross-fit
26931,1,0.006999999999999999,1,8,6289,Multiple vehicles,Front,Total Loss,Fire Brigade,3,0,0,0,829,669,4821,14,Jeep Wrangler,0,1,6,1,2,480,7.8,34,77186,1,Male,500,Associate,Self,Unknown,cross-fit
26931,8,0.006999999999999999,1,7,5099,Multiple vehicles,Rear,Total Loss,Other,2,0,1,1,650,630,3844,2,Jeep Grand Cherokee,0,0,6,1,2,480,7.8,34,77186,1,Male,500,Associate,Self,Unknown,cross-fit
26932,5,0.0066,0,19,11615,Multiple vehicles,Front,Major,Police,4,0,1,0,1321,1259,9053,10,Volkswagen Jetta,1,1,1,2,2,1837,23.4,39,61358,5,Male,500,High School,Self,Logistics,kayaking
